ExtCondensTurbineOP.steam_flow_in,ExtCondensTurbineOP.steam_pressure_in,ExtCondensTurbineOP.steam_temperature_in,ExtCondensTurbineOP.steam_flow_side,ExtCondensTurbineOP.steam_pressure_side,ExtCondensTurbineOP.steam_temperature_side,ExtCondensTurbineOP.steam_pressure_out,ExtCondensTurbineOP.steam_temperature_out,ExtCondensTurbineOP.electricity_generation
77.38818182,3.423636364,432.9027273,22.76727273,0.771818182,312.8027273,-86.62454545,48.06272727,11.43727273
76.38583333,3.404166667,433.3566667,21,0.770833333,313.5216667,-86.58166667,48.0375,11.37416667
75.89583333,3.399166667,433.4125,20.47416667,0.770833333,314.25,-86.5475,48.04333333,11.31333333
75.27916667,3.396666667,433.415,20.335,0.77,314.4175,-86.58666667,48.13833333,11.23833333
76.0775,3.378333333,433.5966667,21.22916667,0.77,314.3875,-86.63666667,48.05166667,11.30833333
74.9925,3.37,433.5525,20.34583333,0.770833333,313.9383333,-86.61,48.0925,11.13583333
74.765,3.381666667,433.5191667,19.59333333,0.77,313.8183333,-86.6625,48.0625,11.13
75.12083333,3.3725,433.4808333,19.72166667,0.771666667,313.29,-86.61583333,48.0175,11.20583333
74.78083333,3.376666667,433.1941667,19.42916667,0.770833333,312.6,-86.56416667,48.13833333,11.1575
74.6925,3.376666667,432.7058333,19.04833333,0.771666667,311.8058333,-86.53916667,48.16083333,11.1375
75.1175,3.371666667,432.2791667,19.115,0.775833333,310.6725,-86.4825,48.14916667,11.18666667
74.53416667,3.399166667,431.5416667,19.185,0.770833333,309.7716667,-86.55,48.1725,11.05916667
74.77416667,3.405,431.1166667,19.565,0.77,308.7,-86.53083333,48.15,11.05
76.35333333,3.386666667,430.8616667,20.62333333,0.773333333,307.5766667,-86.50583333,48.21833333,11.22833333
76.67166667,3.365833333,430.5633333,20.59166667,0.7725,306.7633333,-86.4675,48.21916667,11.26416667
75.43166667,3.3925,430.3208333,19.7625,0.770833333,306.3175,-86.485,48.245,11.12
75.32,3.4025,430.4866667,19.665,0.77,306.5725,-86.5525,48.28416667,11.09583333
76.09166667,3.384166667,430.8741667,20.04583333,0.7725,306.8225,-86.515,48.21583333,11.21416667
74.81,3.409166667,431.3516667,19.18916667,0.77,307.7283333,-86.565,48.28666667,11.105
75.62416667,3.388333333,432.0233333,19.96166667,0.771666667,308.6341667,-86.52416667,48.23333333,11.215
75.6225,3.381666667,432.8175,20.15416667,0.77,309.6641667,-86.56833333,48.24666667,11.195
76.71916667,3.336666667,433.2025,21.89666667,0.764166667,310.2966667,-86.5925,48.2125,11.2925
77.38,3.299166667,433.2483333,23.13416667,0.7625,310.6283333,-86.66416667,48.205,11.33083333
76.41666667,3.285,433.0716667,22.84333333,0.76,311.1375,-86.75,48.22333333,11.1825
78.46,3.2625,432.8333333,24.85,0.760833333,311.295,-86.73333333,48.12583333,11.45083333
78.71,3.295833333,432.8366667,26.21833333,0.76,310.6866667,-86.72666667,48.0775,11.41083333
79.00416667,3.278333333,432.8433333,26.29666667,0.76,310.5708333,-86.73833333,48.05916667,11.455
79.19833333,3.275833333,432.7675,26.54666667,0.76,310.3758333,-86.73416667,47.95833333,11.49166667
79.69833333,3.291666667,432.615,27.2025,0.76,309.9316667,-86.72166667,48.045,11.53416667
80.02,3.289166667,432.3475,27.28,0.76,309.265,-86.7275,47.96666667,11.535
79.86083333,3.293333333,432.2283333,27.6875,0.755,308.6375,-86.7675,47.96666667,11.46833333
80.16666667,3.286666667,431.9825,28.1275,0.75,308.0083333,-86.79083333,47.92333333,11.48083333
80.045,3.28,431.74,27.89916667,0.75,307.5316667,-86.83083333,47.92083333,11.44
80.00833333,3.276666667,431.5241667,28.185,0.75,307.205,-86.89916667,47.8275,11.38333333
79.66416667,3.256666667,431.51,27.48083333,0.75,307.0725,-86.91083333,47.8,11.37083333
79.27416667,3.243333333,431.49,26.88416667,0.75,307.1325,-86.8875,47.86583333,11.36166667
79.27833333,3.249166667,431.5516667,26.92166667,0.754166667,307.1308333,-86.88333333,47.83833333,11.36166667
79.035,3.225833333,431.7433333,26.22,0.756666667,307.0841667,-86.82583333,47.83083333,11.3525
78.74833333,3.225833333,432.0416667,26.2475,0.754166667,306.7641667,-86.835,47.8,11.31083333
78.29083333,3.194166667,432.2375,25.5925,0.75,306.3608333,-86.81083333,47.82583333,11.275
78.0125,3.18,432.1116667,25.79916667,0.75,305.805,-86.85583333,47.88833333,11.1975
79.20833333,3.229166667,432.0608333,28.06833333,0.743333333,304.875,-86.93583333,47.80166667,11.2625
80.09083333,3.2575,432.6866667,29.60083333,0.74,303.345,-87.00333333,47.8175,11.24833333
80.58416667,3.275,433.3725,30.63083333,0.74,302.1558333,-87.10083333,47.72333333,11.21916667
80.84916667,3.280833333,433.76,30.63666667,0.74,301.0041667,-87.09833333,47.7375,11.25166667
81.1225,3.285833333,433.84,30.365,0.74,299.8541667,-87.07166667,47.67833333,11.28416667
81.37583333,3.298333333,433.6975,30.62333333,0.74,298.8091667,-87.025,47.62583333,11.30583333
81.63583333,3.311666667,433.6766667,31.18583333,0.74,297.7816667,-87.0475,47.615,11.28916667
81.77416667,3.321666667,433.6491667,31.16,0.74,297.2625,-87.04833333,47.5325,11.29083333
82.14909091,3.33,433.6118182,31.45909091,0.74,296.5818182,-87.06727273,47.59363636,11.30090909
82.255,3.33,433.655,31.38666667,0.74,296.3966667,-87.06583333,47.52083333,11.32083333
81.9175,3.32,433.7558333,31.1175,0.74,296.4583333,-87.03833333,47.60833333,11.32666667
81.96166667,3.321666667,433.9458333,31.24166667,0.74,296.565,-87.06916667,47.54416667,11.295
82.0375,3.329166667,434.2225,31.75083333,0.74,296.7883333,-87.125,47.4575,11.2925
82.01416667,3.33,434.79,31.4175,0.74,297.1858333,-87.11666667,47.51833333,11.30083333
82.10333333,3.334166667,435.4441667,31.20416667,0.744166667,297.5216667,-87.07083333,47.44666667,11.345
82.11363636,3.34,436.1145455,30.67363636,0.75,297.7836364,-87.01454545,47.54727273,11.41090909
82.19416667,3.350833333,436.575,30.08416667,0.75,298.0091667,-86.955,47.47083333,11.46583333
82.4975,3.370833333,437.0258333,30.37666667,0.755833333,298.1925,-86.90333333,47.61166667,11.52666667
81.8175,3.3675,437.245,29.07416667,0.76,298.6808333,-86.85,47.58916667,11.53833333
82.19416667,3.356666667,437.065,28.68,0.76,299.3941667,-86.78166667,47.66833333,11.65333333
82.00333333,3.3625,436.8,28.4925,0.76,300.2733333,-86.73416667,47.735,11.66
82.14333333,3.36,436.4608333,28.91916667,0.76,301.3166667,-86.7075,47.7375,11.67666667
81.94,3.360833333,436.0008333,28.9575,0.76,302.445,-86.6875,47.84833333,11.6475
81.56916667,3.348333333,435.5183333,28.84666667,0.758333333,303.745,-86.72583333,47.8575,11.65
81.8925,3.348333333,434.64,29.2675,0.7525,304.9541667,-86.70666667,47.94166667,11.68666667
81.74583333,3.351666667,434.2241667,29.82166667,0.75,305.9416667,-86.7575,47.9075,11.67333333
81.50166667,3.341666667,433.5525,29.67666667,0.75,307.3758333,-86.81583333,47.94833333,11.6225
81.6025,3.353333333,433.4416667,30.18666667,0.75,308.545,-86.88333333,47.89333333,11.59416667
81.14083333,3.329166667,433.54,29.82416667,0.75,309.6383333,-86.90666667,47.92666667,11.62583333
81.67166667,3.358333333,433.885,31.41,0.7425,310.615,-86.98,47.84333333,11.5875
81.71416667,3.355833333,434.2408333,31.525,0.74,311.4625,-87.045,47.8225,11.60916667
82.27083333,3.3775,434.7508333,32.2975,0.74,312.1058333,-87.04583333,47.85916667,11.65583333
82.38833333,3.385833333,435.3583333,32.55166667,0.74,312.4058333,-87.06916667,47.8075,11.61583333
82.58666667,3.394166667,435.5825,32.6475,0.74,312.3108333,-87.06333333,47.76583333,11.66
82.67916667,3.398333333,435.6541667,32.81333333,0.74,311.77,-87.08083333,47.70666667,11.625
82.62166667,3.39,435.5166667,32.63666667,0.74,311.0433333,-87.07,47.72833333,11.62083333
82.43916667,3.385,435.27,32.32833333,0.74,310.4475,-87.03666667,47.67916667,11.62416667
82.12416667,3.36,434.7733333,31.985,0.74,309.1458333,-87.03166667,47.67833333,11.525
82.18583333,3.354166667,434.135,32.5075,0.74,307.6941667,-87.1025,47.67916667,11.45083333
81.45454545,3.318181818,433.4818182,31.72636364,0.74,305.8772727,-87.12181818,47.72727273,11.33727273
80.6875,3.275,432.465,31.06416667,0.733333333,304.0241667,-87.15083333,47.65333333,11.19166667
80.95,3.24,431.3633333,32.13166667,0.73,302.1975,-87.245,47.64416667,11.06083333
80.12666667,3.210833333,430.1258333,31.81833333,0.73,301.0766667,-87.3425,47.61916667,10.88083333
81.58916667,3.158333333,429.1458333,32.93833333,0.73,300.7266667,-87.315,47.52416667,10.92416667
81.24583333,3.215,428.4566667,33.915,0.721666667,300.2083333,-87.43583333,47.48833333,10.85416667
84.14333333,3.209166667,428.4508333,36.205,0.73,300.6883333,-87.44,47.405,11.04666667
82.90166667,3.213333333,428.7,35.15833333,0.723333333,302.9316667,-87.445,47.41,10.96833333
82.81833333,3.231666667,429.0425,35.69666667,0.723333333,302.9191667,-87.555,47.27833333,10.94416667
83.55833333,3.231666667,429.5308333,36.43083333,0.724166667,304.0875,-87.58583333,47.24333333,10.9925
85.91166667,3.1975,429.96,37.66583333,0.725833333,307.375,-87.53416667,47.19666667,11.2825
85.85333333,3.190833333,430.2183333,37.53,0.725,310.6108333,-87.4825,47.18833333,11.31666667
87.15583333,3.199166667,430.2875,38.77833333,0.7275,312.115,-87.43416667,47.265,11.41916667
86.84166667,3.205833333,430.4083333,38.83166667,0.726666667,313.1208333,-87.37583333,47.2875,11.40833333
86.40166667,3.190833333,430.6525,38.5125,0.725833333,314.4925,-87.3225,47.34083333,11.3675
86.435,3.200833333,430.9,38.71083333,0.725833333,315.6075,-87.285,47.49,11.3925
82.54916667,3.221666667,431.1408333,35.8425,0.71,315.12,-87.39583333,47.43916667,11.11916667
83.51333333,3.235833333,431.6675,37.56333333,0.714166667,313.7058333,-87.51166667,47.4775,11.11416667
83.15166667,3.235833333,432.155,37.63833333,0.715,313.9066667,-87.6225,47.345,11.03833333
81.92166667,3.256666667,432.4858333,36.92333333,0.710833333,313.55,-87.72083333,47.3175,10.92583333
82.5175,3.236666667,432.5891667,37.57583333,0.718333333,313.0391667,-87.775,47.22333333,10.915
82.2075,3.2425,432.4383333,37.4475,0.7175,313.1408333,-87.78583333,47.14333333,10.87083333
80.9475,3.270833333,432.2408333,36.3275,0.7125,311.4266667,-87.86583333,47.02416667,10.78583333
80.33416667,3.263333333,431.9533333,35.6175,0.719166667,308.9075,-87.95333333,46.9525,10.68166667
80.21,3.2625,431.7008333,35.48916667,0.72,307.7616667,-88.00083333,46.8525,10.61666667
80.3375,3.235,431.3525,35.23,0.721666667,307.0583333,-88.01083333,46.74583333,10.62583333
79.33833333,3.221666667,431.1141667,33.74833333,0.72,307.3491667,-87.94666667,46.67,10.64
79.78333333,3.2,430.9141667,34.24666667,0.721666667,307.0783333,-87.90416667,46.59416667,10.6075
79.41666667,3.2175,430.9608333,34.24416667,0.72,307.3566667,-87.91916667,46.59166667,10.5925
79.82166667,3.2325,431.5041667,34.76833333,0.72,307.1925,-87.97,46.57416667,10.60416667
79.80416667,3.220833333,431.995,34.69333333,0.720833333,308.5175,-87.96666667,46.57083333,10.61166667
79.67333333,3.215833333,432.1458333,33.615,0.7225,310.0258333,-87.89583333,46.53583333,10.73666667
79.83333333,3.233333333,432.28,33.73416667,0.721666667,310.8775,-87.83333333,46.53666667,10.80583333
79.92583333,3.24,432.3291667,33.93166667,0.7225,311.035,-87.78583333,46.51916667,10.8475
80.73916667,3.2325,432.0908333,34.6275,0.7275,311.6375,-87.75166667,46.51583333,10.9325
80.1125,3.230833333,431.9408333,33.73583333,0.725,313.1575,-87.69666667,46.645,10.9225
79.39833333,3.253333333,431.4525,33.26166667,0.721666667,313.2775,-87.69916667,46.68833333,10.88666667
79.7825,3.260833333,431.41,33.12583333,0.73,312.895,-87.70666667,46.7325,10.94083333
79.92333333,3.278333333,431.3991667,33.03416667,0.73,313.2908333,-87.65666667,46.73583333,11.00666667
80.07583333,3.290833333,431.7041667,32.6525,0.735833333,313.5558333,-87.5975,46.80916667,11.07833333
80.03833333,3.286666667,431.8025,31.7525,0.735,314.1383333,-87.5275,46.81,11.1975
79.98666667,3.290833333,431.7708333,31.6225,0.74,314.8175,-87.48583333,46.9,11.20416667
79.91583333,3.294166667,431.43,31.17083333,0.74,315.61,-87.44083333,46.97166667,11.27916667
80.01833333,3.299166667,430.8658333,30.87083333,0.74,316.11,-87.36833333,47.03333333,11.37333333
80.27,3.316666667,430.4875,30.665,0.74,316.135,-87.32083333,47.11083333,11.3725
80.48166667,3.324166667,430.1916667,30.60416667,0.740833333,315.5441667,-87.2775,47.23,11.4275
80.29,3.305,430.0083333,30.48833333,0.74,314.2425,-87.245,47.30083333,11.37333333
80.58416667,3.301666667,429.8958333,30.94416667,0.74,312.6525,-87.21,47.39666667,11.32
80.22833333,3.288333333,430.0533333,31.0125,0.7375,311.1166667,-87.25333333,47.4375,11.19
80.41166667,3.275833333,430.4216667,32.39916667,0.73,308.9,-87.39,47.45,11.04666667
80.52416667,3.268333333,430.9708333,33.0175,0.73,307.1008333,-87.535,47.39166667,10.96583333
80.09666667,3.25,431.2191667,33.05916667,0.725,305.7566667,-87.56916667,47.35916667,10.855
80.31333333,3.23,431.4666667,33.81,0.721666667,304.0725,-87.69666667,47.33166667,10.7575
80.26,3.203333333,431.4283333,33.62,0.721666667,304.1283333,-87.70083333,47.2625,10.68666667
81.21166667,3.2,431.1941667,35.1225,0.721666667,302.8475,-87.79666667,47.20833333,10.67416667
83.2,3.175833333,430.8991667,36.21333333,0.723333333,304.7908333,-87.7275,47.0875,10.8875
83.25416667,3.176666667,430.5683333,36.94416667,0.72,305.8866667,-87.685,47.1025,10.82916667
84.7475,3.2225,430.3983333,39.06583333,0.7125,305.8533333,-87.68333333,47.08583333,10.87833333
85.86333333,3.236666667,430.5891667,40.65,0.715,306.3008333,-87.73333333,47.11083333,10.91583333
85.72416667,3.235,430.595,40.48166667,0.7125,308.0408333,-87.69,47.06833333,10.99833333
86.23833333,3.236666667,430.3283333,40.95666667,0.713333333,308.5625,-87.69083333,47.0575,11.0025
86.47666667,3.235,430.1916667,41.06416667,0.7175,310.0508333,-87.67833333,47.05666667,11.055
85.71666667,3.250833333,430.4016667,40.45666667,0.719166667,311.0033333,-87.67666667,47.03083333,11.02666667
84.93,3.279166667,430.92,39.4125,0.718333333,310.7483333,-87.6825,47.04916667,11.03416667
84.705,3.296666667,431.5341667,38.945,0.721666667,310.1658333,-87.69166667,47.02916667,11.04583333
85.79,3.27,432.1158333,38.9475,0.723333333,311.4458333,-87.625,47.05166667,11.24166667
85.32583333,3.271666667,432.4066667,38.64416667,0.72,312.45,-87.55833333,47.05583333,11.25583333
84.50083333,3.2825,432.6516667,38.10166667,0.7175,312.545,-87.53583333,46.98,11.17583333
85.53,3.274166667,432.9616667,39.07916667,0.720833333,311.6266667,-87.525,46.95166667,11.19583333
84.11833333,3.284166667,433.3425,37.95583333,0.7175,312.2641667,-87.55166667,46.98666667,11.07916667
84.25833333,3.286666667,433.5583333,38.49833333,0.720833333,310.7691667,-87.6225,46.93833333,11.0575
84.465,3.283333333,433.6458333,38.15833333,0.723333333,311.0183333,-87.59333333,46.97083333,11.09916667
84.5275,3.285,433.4658333,37.275,0.725833333,311.0741667,-87.52166667,46.92916667,11.21083333
83.365,3.3125,433.1633333,36.2025,0.720833333,309.8158333,-87.4875,46.9425,11.15833333
83.99166667,3.316666667,432.9916667,36.64333333,0.724166667,308.3508333,-87.48833333,47.00416667,11.185
82.90583333,3.350833333,432.8916667,35.31166667,0.725833333,307.1408333,-87.45083333,47.075,11.2
84.03666667,3.3475,432.84,35.07,0.731666667,306.3291667,-87.375,47.03583333,11.34583333
84.10583333,3.343333333,432.8433333,34.335,0.733333333,306.5491667,-87.30166667,47.04333333,11.45083333
83.33833333,3.356666667,432.7633333,33.31083333,0.733333333,306.1583333,-87.25166667,47.15416667,11.46666667
82.8475,3.360833333,432.5916667,33.0075,0.730833333,304.5866667,-87.22583333,47.2625,11.38583333
82.2925,3.344166667,432.3683333,32.805,0.73,303.8241667,-87.21333333,47.34666667,11.3175
82.1075,3.326666667,431.9083333,32.39833333,0.730833333,303.8716667,-87.19416667,47.39,11.28083333
81.7475,3.300833333,431.405,32.245,0.730833333,303.915,-87.21166667,47.38666667,11.205
82.58916667,3.254166667,431.0133333,33.21666667,0.729166667,305.3925,-87.19833333,47.40333333,11.2475
82.36333333,3.241666667,430.9025,33.07833333,0.729166667,306.4066667,-87.1825,47.39916667,11.19666667
82.04,3.232727273,430.7881818,33.10545455,0.727272727,306.6681818,-87.21090909,47.37272727,11.13090909
82.47083333,3.233333333,430.74,33.77333333,0.726666667,306.6025,-87.23416667,47.3825,11.1375
82.5125,3.254166667,430.8325,34.3525,0.725,306.0958333,-87.32666667,47.38583333,11.0725
83.01166667,3.258333333,430.9041667,35.1375,0.728333333,305.8233333,-87.4025,47.35166667,11.105
83.72083333,3.236666667,430.7525,35.605,0.726666667,307.2575,-87.32416667,47.35916667,11.17
84.08583333,3.216666667,429.9466667,36.2925,0.725,308.6733333,-87.2875,47.30666667,11.16833333
84.47833333,3.175833333,428.7208333,36.83166667,0.725,309.9766667,-87.3125,47.33083333,11.13
83.595,3.178333333,427.2058333,36.90416667,0.715,311.2875,-87.3775,47.31333333,11.0625
84.91833333,3.185833333,425.7975,38.815,0.715,311.7875,-87.475,47.27583333,11.04833333
80.33666667,3.235,425.2516667,36.3675,0.699166667,309.01,-87.86583333,47.2075,10.59666667
83.14666667,3.243333333,425.7825,40.16166667,0.714166667,306.9941667,-88.15916667,47.1075,10.55083333
83.23416667,3.256666667,427.2733333,39.95583333,0.715,308.1408333,-88.17583333,46.94583333,10.565
83.35583333,3.275833333,428.7175,39.3725,0.715833333,308.96,-88.1075,46.685,10.7575
86.94583333,3.251666667,430.02,40.90333333,0.726666667,310.7233333,-88.00416667,46.57916667,11.1975
86.4075,3.265,430.7908333,39.86916667,0.720833333,313.9475,-87.925,46.5575,11.31333333
85.8675,3.29,431.0466667,39.43916667,0.719166667,313.9408333,-87.86666667,46.67833333,11.28916667
86.88416667,3.264166667,430.7425,40.04166667,0.725,314.8583333,-87.81,46.80916667,11.3725
87.02916667,3.239166667,429.7425,39.24666667,0.725,316.9291667,-87.75166667,46.8725,11.44
87.41583333,3.214166667,428.4283333,39.4225,0.726666667,318.05,-87.70416667,47.05916667,11.50333333
87.28083333,3.205833333,427.325,39.41916667,0.726666667,318.9525,-87.6575,47.1025,11.5025
85.3425,3.22,426.8733333,38.4175,0.715833333,318.8025,-87.6175,47.225,11.32
85.02083333,3.220833333,426.8641667,38.815,0.716666667,318.3908333,-87.57083333,47.22583333,11.20166667
84.97,3.212727273,427.2327273,39.20454545,0.715454545,318.6036364,-87.55090909,47.25181818,11.14818182
85.99166667,3.2,427.8683333,40.35666667,0.719166667,318.3641667,-87.54083333,47.21,11.15333333
85.26,3.214166667,428.3941667,39.975,0.716666667,319.6458333,-87.51916667,47.19,11.11833333
85.70083333,3.223333333,428.9391667,40.765,0.716666667,318.1258333,-87.62916667,47.11333333,11.1025
85.82833333,3.203333333,429.5166667,40.225,0.718333333,319.4208333,-87.55833333,47.09333333,11.14416667
85.82083333,3.2175,429.8275,40.83,0.716666667,318.7683333,-87.59,47.02083333,11.12416667
85.06833333,3.241666667,429.9891667,40.3325,0.714166667,318.6241667,-87.65333333,47.04583333,11.0325
84.93583333,3.240833333,430.1508333,40.50416667,0.718333333,317.9891667,-87.70333333,46.97083333,11.02416667
84.91333333,3.250833333,430.1133333,39.71666667,0.720833333,317.5825,-87.71583333,46.91333333,11.07333333
84.23166667,3.265,430.1283333,38.67083333,0.719166667,317.3433333,-87.655,46.9325,11.11416667
84.41666667,3.27,430.1183333,38.63,0.721666667,317.3225,-87.595,46.8575,11.16666667
84.00416667,3.275,429.78,38.55666667,0.718333333,316.8841667,-87.56583333,46.86916667,11.12583333
84.67166667,3.231666667,428.9641667,39.08416667,0.716666667,318.1933333,-87.55333333,46.90416667,11.15333333
86.1125,3.210833333,427.5466667,40.385,0.72,319.015,-87.52,46.87833333,11.2275
83.98333333,3.248333333,426.655,38.84416667,0.714166667,318.9416667,-87.54583333,46.90416667,11.08916667
83.6625,3.250833333,426.5525,38.65833333,0.713333333,317.7816667,-87.63333333,46.95583333,11.0175
84.27666667,3.270833333,427.1708333,39.84666667,0.716666667,316.0691667,-87.72416667,46.99916667,11.01666667
84.27083333,3.280833333,428.2066667,39.40666667,0.718333333,316.5491667,-87.70333333,46.91416667,11.0325
84.76833333,3.28,429.1766667,39.66083333,0.720833333,315.7308333,-87.72416667,46.90333333,11.08
83.635,3.300833333,430.02,38.4325,0.716666667,316.3416667,-87.68416667,46.87083333,11.04416667
83.05,3.2725,430.14,38.09833333,0.719166667,315.59,-87.71916667,46.8625,10.9825
82.7625,3.256666667,429.4633333,37.81,0.719166667,316.5608333,-87.7225,46.79666667,10.94583333
83.37333333,3.2375,429.0633333,38.715,0.720833333,317.0591667,-87.72583333,46.8075,10.9375
82.85416667,3.235833333,429.0733333,38.265,0.719166667,317.5091667,-87.74666667,46.79166667,10.8925
82.53666667,3.235833333,429.4641667,37.985,0.72,317.2766667,-87.75916667,46.7575,10.8775
82.62333333,3.250833333,429.9983333,38.02833333,0.719166667,316.8658333,-87.7675,46.73333333,10.88666667
83.37083333,3.2525,430.5741667,38.88833333,0.72,317.0491667,-87.75833333,46.75,10.9625
85.21583333,3.225833333,430.81,39.70166667,0.719166667,319.2466667,-87.67916667,46.75916667,11.19666667
84.83,3.24,430.2983333,39.63083333,0.715,320.5766667,-87.625,46.70666667,11.19666667
84.58416667,3.253333333,429.6216667,39.86333333,0.711666667,320.2933333,-87.60416667,46.79916667,11.15083333
85.67416667,3.229166667,428.9975,41.04083333,0.714166667,321.3075,-87.585,46.8175,11.1925
85.78818182,3.236363636,428.5109091,41.44636364,0.714545455,321.9054545,-87.62727273,46.82545455,11.15090909
85.0825,3.2575,428.1516667,41.19833333,0.7125,321.6433333,-87.705,46.85833333,11.07333333
86.24416667,3.256666667,428.1333333,42.0975,0.718333333,321.0366667,-87.77083333,46.8,11.1125
84.96833333,3.286666667,428.3366667,41.05666667,0.714166667,321.305,-87.78333333,46.7775,11.06583333
86.01916667,3.270833333,428.58,41.22916667,0.72,321.4675,-87.75083333,46.77083333,11.215
84.435,3.29,428.9508333,39.65916667,0.715,321.56,-87.71833333,46.7075,11.11
84.83666667,3.281666667,429.2991667,40.1475,0.720833333,320.8625,-87.72,46.76666667,11.1175
85.405,3.2425,429.565,39.26,0.718333333,323.1783333,-87.625,46.74583333,11.33083333
84.63666667,3.244166667,429.6716667,39.05083333,0.7175,323.4033333,-87.57166667,46.72583333,11.22666667
84.03583333,3.2425,429.9258333,38.94666667,0.72,323.355,-87.55083333,46.81,11.165
84.50833333,3.238333333,430.4016667,39.39083333,0.721666667,323.4675,-87.56083333,46.78,11.17
83.92666667,3.233333333,430.7766667,38.95166667,0.721666667,323.7191667,-87.56416667,46.8275,11.1225
84.20083333,3.235833333,430.9758333,39.405,0.719166667,323.1725,-87.58166667,46.8125,11.1025
84.2925,3.228333333,431.01,39.68833333,0.7175,322.8091667,-87.58,46.79583333,11.075
84.80416667,3.214166667,430.8725,40.47583333,0.7175,322.6225,-87.6025,46.79916667,11.04833333
84.34166667,3.2075,430.47,40.6775,0.711666667,322.1258333,-87.70583333,46.775,10.965
84.44333333,3.195,429.91,41.25333333,0.710833333,321.595,-87.78583333,46.75083333,10.88333333
83.85333333,3.1925,429.255,41.09,0.7075,321.0883333,-87.875,46.73416667,10.77083333
80.78916667,3.2275,428.7008333,39.23666667,0.695833333,317.6791667,-88.15,46.62166667,10.455
84.86333333,3.2125,428.4341667,43.01833333,0.713333333,315.755,-88.32916667,46.565,10.6125
84.79916667,3.204166667,428.4858333,42.61166667,0.711666667,318.4433333,-88.24916667,46.39416667,10.68833333
86.01583333,3.174166667,428.3825,42.85083333,0.711666667,319.2141667,-88.1825,46.30833333,10.8325
85.29083333,3.174166667,428.0866667,42.1975,0.711666667,319.5083333,-88.1325,46.30416667,10.7675
81.10583333,3.229166667,428.0225,39.43916667,0.6975,317.26,-88.17583333,46.31416667,10.45416667
83.12,3.25,428.4083333,41.72666667,0.713333333,313.2691667,-88.42416667,46.24583333,10.40583333
84.86833333,3.245,428.9208333,42.06083333,0.7175,314.8858333,-88.32833333,46.15666667,10.75416667
85.00583333,3.2325,428.8708333,40.825,0.715833333,316.8833333,-88.2375,46.08833333,10.94333333
84.915,3.23,428.4091667,40.56666667,0.715833333,317.8108333,-88.1825,46.16916667,10.99
84.99666667,3.230833333,427.78,40.60666667,0.715,317.3425,-88.1375,46.27833333,10.94416667
84.72666667,3.215,427.315,40.32833333,0.715,318.0933333,-88.08083333,46.365,10.93
85.245,3.206666667,427.1558333,40.5725,0.715,318.3816667,-88.03,46.47166667,10.97333333
85.44416667,3.199166667,427.2891667,41.05583333,0.715833333,318.0916667,-87.98166667,46.54333333,10.945
85.47833333,3.194166667,427.7308333,41.005,0.716666667,318.3483333,-87.9275,46.57,10.915
82.41666667,3.233333333,428.3116667,39.015,0.7025,317.1758333,-87.89,46.6425,10.68333333
83.29416667,3.245,429.0466667,40.24333333,0.708333333,315.9191667,-87.89,46.62916667,10.68666667
82.56833333,3.268333333,429.89,39.98416667,0.708333333,314.7883333,-88.04833333,46.58166667,10.60083333
83.6,3.270833333,430.5175,41.27166667,0.716666667,314.5975,-88.13666667,46.58583333,10.6825
82.15416667,3.288333333,430.9958333,40.04666667,0.71,314.3941667,-88.2175,46.395,10.57
83.87416667,3.265833333,431.0741667,40.89,0.718333333,315.6983333,-88.17583333,46.325,10.78666667
84.04416667,3.244166667,430.7191667,40.26916667,0.718333333,317.8058333,-88.10416667,46.28083333,10.89916667
83.90416667,3.234166667,430.025,39.62,0.7175,318.7933333,-88.05333333,46.24333333,10.945
83.48333333,3.24,429.2641667,39.115,0.719166667,317.8783333,-88.0125,46.28083333,10.92666667
83.53916667,3.2325,428.6133333,38.465,0.718333333,317.7483333,-87.96583333,46.41,10.96083333
83.335,3.224166667,428.06,38.28416667,0.716666667,317.5216667,-87.91583333,46.35833333,10.95916667
83.6425,3.220833333,427.5558333,38.90583333,0.713333333,317.245,-87.87166667,46.52583333,10.9375
83.59166667,3.2125,427.2608333,38.9725,0.710833333,316.7433333,-87.84,46.48916667,10.8775
83.45083333,3.211666667,427.2133333,39.0775,0.710833333,316.2283333,-87.805,46.57416667,10.82666667
84.99083333,3.186666667,427.3875,40.29583333,0.7175,316.76,-87.76416667,46.565,10.92666667
84.2925,3.236666667,427.7,39.87083333,0.710833333,316.5533333,-87.76,46.51083333,10.91666667
84.93083333,3.246666667,428.3591667,40.635,0.710833333,315.1841667,-87.79416667,46.50833333,10.925
85.265,3.239166667,429.2283333,40.9575,0.713333333,315.715,-87.8,46.51916667,10.925
84.01083333,3.25,429.9075,39.70916667,0.713333333,315.3041667,-87.84333333,46.45333333,10.8425
83.42833333,3.28,430.39,38.8475,0.719166667,314.2033333,-87.88916667,46.51083333,10.83083333
84.21416667,3.286666667,430.8125,38.84666667,0.723333333,313.7766667,-87.84666667,46.38666667,11.04333333
82.46166667,3.3175,431.0283333,36.4775,0.72,313.3691667,-87.78333333,46.4125,11.02083333
82.1775,3.3375,431.2166667,35.99833333,0.721666667,311.39,-87.745,46.445,11.01833333
82.5075,3.344166667,431.3816667,35.70083333,0.73,310.845,-87.69166667,46.5125,11.12333333
