time,ExtCondensTurbineOP.electricity_generation_eturb_m2,ExtCondensTurbineOP.steam_flow_side_eturb_m1,ExtCondensTurbineOP.hp_steam_machine_opt_array_eturb_m1,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.electricity_power_ext,ExtCondensTurbineOP.hp_steam_machine_opt_array_eturb_m2,ExtCondensTurbineOP.electricity_machine_opt_array_eturb_m1,ExtCondensTurbineOP.lp_steam_machine_opt_array_eturb_m1,ExtCondensTurbineOP.steam_flow_in_eturb_m2,ExtCondensTurbineOP.lp_steam_machine_opt_array_eturb_m2,ExtCondensTurbineOP.steam_flow_in_eturb_m1,SteamPipelineOP.electricity_price_ext,ExtCondensTurbineOP.electricity_machine_opt_array_eturb_m2,SteamPipelineOP.lp_steam_pred_avg,SteamPipelineOP.electricity_power_pred_avg,SteamPipelineOP.electricity_power_actual,ExtCondensTurbineOP.electricity_generation_eturb_m1,SteamPipelineOP.total_cost_actual,SteamPipelineOP.total_cost_optim_array,ExtCondensTurbineOP.steam_flow_side_eturb_m2
2020-09-11 00:14:00,10.82,30.99416666666666,74.67153906972075,49.96,1.584,58.45403849609349,8.842498784676163,33.59332609211405,78.06916666666667,27.69331279677738,81.73166666666667,0.32036875,6.6350012153001465,63.88180555555555,23.467499999999998,22.4225,11.004166666666665,17717.395817824996,17073.439597570494,29.308333333333326
2020-09-11 00:15:00,10.862500000000002,29.533333333333335,74.67153906972075,48.217499999999994,1.71,58.45403849609349,8.842498784676163,33.59332609211405,77.29333333333334,27.69331279677738,80.27999999999999,0.32036875,6.6350012153001465,63.88180555555555,23.467499999999998,22.629166666666663,10.97,17649.91730225,17073.439597570494,27.35083333333333
2020-09-11 00:16:00,10.745,29.573333333333338,74.67153906972075,48.4775,2.0399999999999996,58.45403849609349,8.842498784676163,33.59332609211405,76.56583333333333,27.69331279677738,79.82583333333334,0.32036875,6.6350012153001465,63.88180555555555,23.467499999999998,22.645833333333332,10.8725,17760.169149,17073.439597570494,26.63
2020-09-11 00:17:00,10.840833333333334,28.81083333333333,74.67153906972075,48.0275,1.8809999999999998,58.45403849609349,8.842498784676163,33.59332609211405,76.90000000000002,27.69331279677738,79.78083333333335,0.32036875,6.6350012153001465,63.88180555555555,23.467499999999998,22.528333333333336,10.916666666666666,17637.818321525003,17073.439597570494,26.49083333333333
2020-09-11 00:18:00,10.800833333333332,28.895833333333332,74.67153906972075,46.22333333333333,2.0999999999999996,58.45403849609349,8.842498784676163,33.59332609211405,76.31,27.69331279677738,80.06583333333333,0.32036875,6.6350012153001465,63.88180555555555,23.467499999999998,22.45833333333333,10.953333333333335,17859.637156575,17073.439597570494,25.435833333333335
2020-09-11 00:19:00,10.7325,29.052500000000006,74.67153906972075,45.155,1.7599999999999998,58.45403849609349,8.842498784676163,33.59332609211405,75.44666666666667,27.69331279677738,81.61916666666666,0.32036875,6.6350012153001465,63.88180555555555,23.467499999999998,22.519166666666667,11.199999999999998,17572.351274099998,17073.439597570494,24.41083333333334
2020-09-11 00:20:00,10.692500000000003,28.857499999999998,68.12388381023982,44.79583333333334,1.71,64.91137101740465,8.152502767249736,28.966729595683212,74.7675,25.971742626482488,83.20583333333333,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.955833333333334,11.43,17463.449891125,17063.594553546794,23.378333333333334
2020-09-11 00:21:00,10.740909090909092,28.94583333333333,68.12388381023982,43.20083333333334,1.1400000000000001,64.91137101740465,8.152502767249736,28.966729595683212,75.06090909090909,25.971742626482488,83.20416666666667,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.260833333333334,11.4375,17781.45132725,17063.594553546794,23.264545454545452
2020-09-11 00:22:00,10.596666666666666,28.44666666666667,68.12388381023982,43.93666666666667,1.2650000000000001,64.91137101740465,8.152502767249736,28.966729595683212,74.12583333333332,25.971742626482488,82.38000000000001,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.33333333333333,11.356666666666667,17352.45135830833,17063.594553546794,22.734166666666667
2020-09-11 00:23:00,10.784999999999998,27.859999999999996,68.12388381023982,44.00666666666667,0.9625,64.91137101740465,8.152502767249736,28.966729595683212,75.52083333333333,25.971742626482488,82.23166666666667,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.43416666666667,11.371666666666668,17795.617699950002,17063.594553546794,23.938333333333333
2020-09-11 00:24:00,10.666363636363634,26.68416666666667,68.12388381023982,45.0425,1.05,64.91137101740465,8.152502767249736,28.966729595683212,75.44181818181818,25.971742626482488,81.27083333333331,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.203333333333333,11.485,17874.10006075,17063.594553546794,25.198181818181812
2020-09-11 00:25:00,10.960833333333332,27.14166666666667,68.12388381023982,45.809999999999995,1.1366666666666667,64.91137101740465,8.152502767249736,28.966729595683212,77.9175,25.971742626482488,81.9275,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.627499999999998,11.489166666666668,17626.402663575,17063.594553546794,27.10083333333333
2020-09-11 00:26:00,10.828333333333335,27.445000000000004,68.12388381023982,46.28666666666666,1.05,64.91137101740465,8.152502767249736,28.966729595683212,76.64666666666666,25.971742626482488,82.09333333333332,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.535,11.504166666666668,18153.950301575,17063.594553546794,26.214166666666667
2020-09-11 00:27:00,10.824999999999998,28.076666666666668,68.12388381023982,48.37083333333334,0.9,64.91137101740465,8.152502767249736,28.966729595683212,77.50999999999999,25.971742626482488,82.35833333333333,0.32036875,7.9674972331963785,57.598888888888894,24.11,22.437499999999996,11.5325,17875.20378025,17063.594553546794,27.855
2020-09-11 00:28:00,11.149166666666668,29.5275,66.68345214978692,47.585,0.9900000000000001,60.98845286487252,7.957501515075455,27.409783379659363,79.09833333333333,26.4972999536617,83.82583333333334,0.32036875,7.162498485053204,56.56750000000001,23.11,22.46666666666667,11.605833333333335,17798.639194175,16478.997415419526,28.4175
2020-09-11 00:29:00,11.203333333333331,29.624166666666664,66.68345214978692,48.04666666666666,0.027499999999999993,60.98845286487252,7.957501515075455,27.409783379659363,78.55,26.4972999536617,84.41166666666668,0.32036875,7.162498485053204,56.56750000000001,23.11,22.14250000000001,11.634166666666665,17995.354035925,16478.997415419526,27.538333333333338
2020-09-11 00:30:00,11.139999999999999,29.889999999999997,66.68345214978692,49.27,0.7425,60.98845286487252,7.957501515075455,27.409783379659363,78.27583333333334,26.4972999536617,84.09083333333335,0.32036875,7.162498485053204,56.56750000000001,23.11,22.56,11.593333333333334,17848.218065024997,16478.997415419526,27.916666666666668
