time,ExtCondensTurbineOP.hp_steam_machine_opt_array_x,ExtCondensTurbineOP.steam_flow_side_x,SteamPipelineOP.lp_steam_pred_avg,ExtCondensTurbineOP.electricity_machine_opt_array_x,SteamPipelineOP.electricity_power_pred_avg,ExtCondensTurbineOP.lp_steam_machine_opt_array_x,ExtCondensTurbineOP.electricity_generation_x,SteamPipelineOP.electricity_price_ext,SteamPipelineOP.total_cost_actual,ExtCondensTurbineOP.lp_steam_machine_opt_array_y,SteamPipelineOP.electricity_power_actual,ExtCondensTurbineOP.electricity_machine_opt_array_y,ExtCondensTurbineOP.electricity_generation_y,ExtCondensTurbineOP.steam_flow_in_x,SteamPipelineOP.lp_steam_actual,SteamPipelineOP.total_cost_optim_array,ExtCondensTurbineOP.hp_steam_machine_opt_array_y,ExtCondensTurbineOP.steam_flow_side_y,ExtCondensTurbineOP.steam_flow_in_y,SteamPipelineOP.electricity_power_ext
2020-10-11 00:00:00,79.99999999999919,32.332499999999996,67.70127777777776,10.717954216666566,23.449999999999996,35.01694444444404,10.483333333333333,0.28351216814,13814.66498948364,29.999999999999137,22.007499999999993,11.017717999999986,10.700833333333335,80.54416666666665,60.91833333333333,14729.710422929553,79.99999999999949,34.93333333333334,76.57166666666667,1.5675000000000001
2020-10-11 00:01:00,70.0000000000243,36.10333333333333,68.644,8.611585050006157,22.738,36.07949999998378,10.1875,0.28351216814,13821.072204973561,30.000000000005066,22.53416666666666,8.975806000005722,9.765833333333333,71.56833333333334,57.5625,13533.016792339944,70.00000000003556,27.168333333333337,77.9275,3.19
2020-10-11 00:02:00,70.0000000000243,37.67583333333333,68.644,8.611585050006157,22.738,36.07949999998378,9.488333333333335,0.28351216814,13738.907101012323,30.000000000005066,22.145833333333332,8.975806000005722,9.066666666666666,70.2775,59.245,13533.016792339944,70.00000000003556,30.4675,76.22083333333335,4.2299999999999995
2020-10-11 00:03:00,70.0000000000243,37.25,68.644,8.611585050006157,22.738,36.07949999998378,9.210833333333333,0.28351216814,13669.97037170472,30.000000000005066,22.034999999999997,8.975806000005722,9.0725,70.22583333333334,60.07249999999999,13533.016792339944,70.00000000003556,30.172499999999996,75.22416666666668,4.73
2020-10-11 00:04:00,70.0000000000243,36.6775,68.644,8.611585050006157,22.738,36.07949999998378,9.112499999999999,0.28351216814,13619.62155688872,30.000000000005066,21.87666666666667,8.975806000005722,8.998333333333333,69.49000000000001,59.571666666666665,13533.016792339944,70.00000000003556,29.30583333333333,74.60249999999999,4.62
2020-10-11 00:05:00,70.0000000000243,36.696666666666665,68.644,8.611585050006157,22.738,36.07949999998378,9.074166666666667,0.28351216814,13625.05644648996,30.000000000005066,22.062499999999996,8.975806000005722,8.310833333333333,65.35333333333332,58.25,13533.016792339944,70.00000000003556,28.4275,74.31666666666668,5.5825
2020-10-11 00:06:00,70.00000000000055,35.224999999999994,68.62011111111113,8.037698816666813,23.171999999999997,36.055611111110665,8.618333333333334,0.28351216814,13620.78686016084,29.999999999998806,22.4075,8.767707714285837,8.954166666666667,69.31250000000001,58.031666666666666,13877.763199757175,70.00000000000013,29.680833333333336,71.20583333333333,5.197500000000001
2020-10-11 00:07:00,70.00000000000055,34.975833333333334,68.62011111111113,8.037698816666813,23.171999999999997,36.055611111110665,8.460833333333333,0.28351216814,13868.441214331204,29.999999999998806,22.0,8.767707714285837,9.03666666666667,69.39333333333333,57.96166666666665,13877.763199757175,70.00000000000013,29.433333333333334,70.21416666666669,5.555
2020-10-11 00:08:00,70.00000000000055,34.717499999999994,68.62011111111113,8.037698816666813,23.171999999999997,36.055611111110665,8.475,0.28351216814,13676.432976015483,29.999999999998806,22.516666666666662,8.767707714285837,9.059166666666666,69.1575,54.89833333333332,13877.763199757175,70.00000000000013,29.081666666666663,70.13250000000001,5.7475
2020-10-11 00:09:00,70.00000000000055,39.00999999999999,68.62011111111113,8.037698816666813,23.171999999999997,36.055611111110665,8.635833333333332,0.28351216814,13833.438442387198,29.999999999998806,21.711666666666662,8.767707714285837,9.228333333333332,69.11083333333333,57.064166666666665,13877.763199757175,70.00000000000013,28.079999999999995,74.40333333333335,5.04
2020-10-11 00:10:00,70.00000000000055,38.177499999999995,68.62011111111113,8.037698816666813,23.171999999999997,36.055611111110665,8.546666666666665,0.28351216814,13428.958488264601,29.999999999998806,22.414999999999996,8.767707714285837,9.3375,68.86916666666666,59.1275,13877.763199757175,70.00000000000013,26.934166666666666,72.68083333333333,5.2525
2020-10-11 00:11:00,70.00000000000124,38.62416666666667,66.15983333333332,8.183436749842176,23.056,33.76583333333428,8.6225,0.28351216814,13711.863391590241,29.99999999999854,22.20833333333333,8.92935485677576,9.633333333333331,70.3325,58.29750000000001,13757.728378997148,70.0,26.026666666666667,73.455,4.839999999999999
2020-10-11 00:12:00,70.00000000000124,37.50583333333333,66.15983333333332,8.183436749842176,23.056,33.76583333333428,8.559999999999999,0.28351216814,13334.66122414404,29.99999999999854,21.982499999999998,8.92935485677576,9.703333333333333,70.02333333333334,56.98916666666667,13757.728378997148,70.0,25.16,72.1025,4.454999999999999
2020-10-11 00:13:00,70.00000000000124,37.40083333333333,66.15983333333332,8.183436749842176,23.056,33.76583333333428,8.571666666666667,0.28351216814,13776.427784891517,29.99999999999854,22.15916666666666,8.92935485677576,9.775,70.745,56.303333333333335,13757.728378997148,70.0,25.165833333333335,72.69916666666667,4.8950000000000005
2020-10-11 00:14:00,70.00000000000124,33.24916666666666,66.15983333333332,8.183436749842176,23.056,33.76583333333428,8.284999999999998,0.28351216814,13764.1231972842,29.99999999999854,21.926666666666662,8.92935485677576,10.117499999999998,72.45583333333333,53.429999999999986,13757.728378997148,70.0,25.165833333333335,68.23416666666667,4.262499999999999
2020-10-11 00:15:00,70.00000000000124,36.17,66.15983333333332,8.183436749842176,23.056,33.76583333333428,8.464166666666666,0.28351216814,13415.943640929841,29.99999999999854,21.485833333333332,8.92935485677576,11.073333333333332,77.36916666666667,55.21916666666666,13757.728378997148,70.0,24.775000000000002,72.22583333333333,3.0524999999999998
